,Name,Colour,Price in Rouble,Price in Tenge,Evaluation,In stock,Url
95,VSMART Joy 4 3/64Gb,бирюзовый,9690.0,58140.0,3.3,в 48 магазинах,https://www.citilink.ru/product/smartfon-vsmart-joy-4-3-64gb-biryuzovyi-1454066/
96,SAMSUNG Galaxy A12 32Gb,синий,10990.0,65940.0,4.0,в 49 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a12-sm-a125f-sinii-1452260/
97,XIAOMI Redmi 9C 64Gb,оранжевый,9780.0,58680.0,4.0,в 47 магазинах,https://www.citilink.ru/product/smartfon-xiaomi-redmi-9c-64gb-3gb-oranzhevyi-3g-4g-6-53-and10-wifi-nfc-1407134/
98,XIAOMI Redmi Note 8 Pro 6/128Gb,серый минеральный,17990.0,107940.0,4.7,в 1 магазине,https://www.citilink.ru/product/smartfon-xiaomi-redmi-note-8-pro-6-128gb-seryi-mineralnyi-1183708/
99,XIAOMI Redmi Note 9 128Gb,белый,16320.0,97920.0,5.0,в 5 магазинах,https://www.citilink.ru/product/smartfon-xiaomi-redmi-note-9-128gb-belyi-1385234/
100,XIAOMI Redmi Note 8 Pro 6/128Gb,зеленый лесной,17990.0,107940.0,4.8,в 2 магазинах,https://www.citilink.ru/product/smartfon-xiaomi-redmi-note-8-pro-6-128gb-zelenyi-lesnoi-1183711/
101,SAMSUNG Galaxy A51 128Gb,голубой,22990.0,137940.0,5.0,в 47 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a51-sm-a515f-128gb-sinii-3g-4g-6-5-1080x2400-a-1403596/
102,ZTE Blade A3 2020 NFC 32Gb,темно-серый,5990.0,35940.0,4.5,в 48 магазинах,https://www.citilink.ru/product/smartfon-zte-blade-a3-2020-32gb-temno-seryi-3g-4g-5-45-720x1440-and9-0-1384759/
103,APPLE iPhone 12 64Gb,черный,74990.0,449940.0,4.0,в 11 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-12-mgj53ru-a-chernyi-1428579/
104,XIAOMI Redmi Note 8 Pro 6/64Gb,белый перламутровый,15990.0,95940.0,4.7,в 1 магазине,https://www.citilink.ru/product/smartfon-xiaomi-redmi-note-8-pro-6-64gb-belyi-perlamutrovyi-1183707/
105,HUAWEI P40 lite E NFC 64Gb,полночный черный,11990.0,71940.0,5.0,в 18 магазинах,https://www.citilink.ru/product/smartfon-huawei-p40-lite-e-64gb-polnochnyi-chernyi-3g-4g-6-39-720x1560-1392287/
106,APPLE iPhone 12 128Gb,(PRODUCT)RED,77990.0,467940.0,5.0,в 7 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-12-mgjd3ru-a-krasnyi-1428567/
107,APPLE iPhone 12 mini 128Gb,черный,68990.0,413940.0,5.0,в 16 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-12-mini-mge33ru-a-chernyi-1428568/
108,HONOR 30i 128Gb,полночный черный,15970.0,95820.0,5.0,в 17 магазинах,https://www.citilink.ru/product/smartfon-honor-30i-128gb-chernyi-3g-4g-6-3-and10-802-11-a-b-g-n-ac-nfc-1408634/
109,APPLE iPhone 11 64Gb,красный,51990.0,311940.0,,в 9 магазинах,https://www.citilink.ru/product/smartfon-apple-iphone-11-mhdd3ru-a-krasnyi-1429414/
110,XIAOMI Redmi Note 9 64Gb,серый,14430.0,86580.0,3.7,в 48 магазинах,https://www.citilink.ru/product/smartfon-xiaomi-redmi-note-9-64gb-seryi-1385235/
111,SAMSUNG Galaxy A12 64Gb,синий,12880.0,77280.0,,в 49 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a12-sm-a125f-sinii-1452256/
112,SAMSUNG Galaxy A12 64Gb,красный,12880.0,77280.0,,в 46 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a12-sm-a125f-krasnyi-1452258/
113,HONOR 10X Lite 128Gb,мороз исландии,15830.0,94980.0,5.0,в 11 магазинах,https://www.citilink.ru/product/smartfon-honor-10x-lite-moroz-islandii-1435601/
114,VSMART Joy 3+ 64Gb,белый перламутр,9790.0,58740.0,4.6,в 4 магазинах,https://www.citilink.ru/product/smartfon-vsmart-joy-3-belyi-perlamutr-1426229/
